ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
1994,REGIÃO NORDESTE,PB,ETANOL,2509407,MOGEIRO                       ,5000
1994,REGIÃO NORDESTE,PB,ETANOL,2514605,SAO JOSE DO BONFIM            ,20000
1994,REGIÃO NORDESTE,PB,ETANOL,2514206,SAO JOSE DA LAGOA TAPADA      ,23300
1994,REGIÃO NORDESTE,PB,ETANOL,2502003,BELEM DO BREJO DO CRUZ        ,15500
1994,REGIÃO NORDESTE,PB,ETANOL,2512408,PUXINANA                      ,4900
1994,REGIÃO NORDESTE,PB,ETANOL,2516500,TAPEROA                       ,15900
1995,REGIÃO NORDESTE,PB,ETANOL,2501805,BAYEUX                        ,2687050
1995,REGIÃO NORDESTE,PB,ETANOL,2503808,CALDAS BRANDAO                ,187300
1995,REGIÃO NORDESTE,PB,ETANOL,2504006,CAMPINA GRANDE                ,23455920
1995,REGIÃO NORDESTE,PB,ETANOL,2506807,INGA                          ,293800
1995,REGIÃO NORDESTE,PB,ETANOL,2507501,JOAO PESSOA                   ,37504450
1995,REGIÃO NORDESTE,PB,ETANOL,2507706,JUAZEIRINHO                   ,127800
1995,REGIÃO NORDESTE,PB,ETANOL,2508303,LAGOA SECA                    ,341350
1995,REGIÃO NORDESTE,PB,ETANOL,2512700,REMIGIO                       ,156600
1995,REGIÃO NORDESTE,PB,ETANOL,2513404,SANTA LUZIA                   ,325250
1995,REGIÃO NORDESTE,PB,ETANOL,2513706,SANTA RITA                    ,1342650
1995,REGIÃO NORDESTE,PB,ETANOL,2513900,SAO BENTO                     ,220200
1995,REGIÃO NORDESTE,PB,ETANOL,2514907,SAO MAMEDE                    ,7100
1995,REGIÃO NORDESTE,PB,ETANOL,2516004,SOLANEA                       ,420050
1995,REGIÃO NORDESTE,PB,ETANOL,2517000,UMBUZEIRO                     ,75000
1995,REGIÃO NORDESTE,PB,ETANOL,2503204,CABEDELO                      ,5071200
1995,REGIÃO NORDESTE,PB,ETANOL,2508907,MAMANGUAPE                    ,1737100
1995,REGIÃO NORDESTE,PB,ETANOL,2515300,SAPE                          ,800000
1995,REGIÃO NORDESTE,PB,ETANOL,2500302,ALAGOA GRANDE                 ,235300
1995,REGIÃO NORDESTE,PB,ETANOL,2500701,SAO JOAO DO RIO DO PEIXE      ,285150
1995,REGIÃO NORDESTE,PB,ETANOL,2501007,ARARUNA                       ,155500
1995,REGIÃO NORDESTE,PB,ETANOL,2501104,AREIA                         ,285700
1995,REGIÃO NORDESTE,PB,ETANOL,2501309,AROEIRAS                      ,140000
1995,REGIÃO NORDESTE,PB,ETANOL,2501503,BANANEIRAS                    ,295000
1995,REGIÃO NORDESTE,PB,ETANOL,2501902,BELEM                         ,282250
1995,REGIÃO NORDESTE,PB,ETANOL,2503000,CAAPORA                       ,261500
1995,REGIÃO NORDESTE,PB,ETANOL,2503301,CACHOEIRA DOS INDIOS          ,128800
1995,REGIÃO NORDESTE,PB,ETANOL,2503700,CAJAZEIRAS                    ,1485250
1995,REGIÃO NORDESTE,PB,ETANOL,2504308,CATOLE DO ROCHA               ,864750
1995,REGIÃO NORDESTE,PB,ETANOL,2504405,CONCEICAO                     ,110150
1995,REGIÃO NORDESTE,PB,ETANOL,2504502,CONDADO                       ,85000
1995,REGIÃO NORDESTE,PB,ETANOL,2504600,CONDE                         ,431600
1995,REGIÃO NORDESTE,PB,ETANOL,2506300,GUARABIRA                     ,1760300
1995,REGIÃO NORDESTE,PB,ETANOL,2507005,ITAPORANGA                    ,246900
1995,REGIÃO NORDESTE,PB,ETANOL,2507307,JACARAU                       ,59400
1995,REGIÃO NORDESTE,PB,ETANOL,2507803,JUNCO DO SERIDO               ,167200
1995,REGIÃO NORDESTE,PB,ETANOL,2508605,LUCENA                        ,45500
1995,REGIÃO NORDESTE,PB,ETANOL,2509300,MATARACA                      ,155300
1995,REGIÃO NORDESTE,PB,ETANOL,2509903,NATUBA                        ,89500
1995,REGIÃO NORDESTE,PB,ETANOL,2510804,PATOS                         ,3398750
1995,REGIÃO NORDESTE,PB,ETANOL,2512106,POMBAL                        ,741900
1995,REGIÃO NORDESTE,PB,ETANOL,2512505,QUEIMADAS                     ,572400
1995,REGIÃO NORDESTE,PB,ETANOL,2512904,RIO TINTO                     ,232500
1995,REGIÃO NORDESTE,PB,ETANOL,2514508,SAO JOSE DE PIRANHAS          ,199000
1995,REGIÃO NORDESTE,PB,ETANOL,2515504,SERRA BRANCA                  ,120300
1995,REGIÃO NORDESTE,PB,ETANOL,2516101,SOLEDADE                      ,631300
1995,REGIÃO NORDESTE,PB,ETANOL,2516209,SOUSA                         ,1268600
1995,REGIÃO NORDESTE,PB,ETANOL,2516900,UIRAUNA                       ,165000
1995,REGIÃO NORDESTE,PB,ETANOL,2500906,ARARA                         ,83000
1995,REGIÃO NORDESTE,PB,ETANOL,2506009,ESPERANCA                     ,150400
1995,REGIÃO NORDESTE,PB,ETANOL,2506408,GURINHEM                      ,85000
1995,REGIÃO NORDESTE,PB,ETANOL,2516306,SUME                          ,219000
1995,REGIÃO NORDESTE,PB,ETANOL,2500400,ALAGOA NOVA                   ,108000
1995,REGIÃO NORDESTE,PB,ETANOL,2502402,BONITO DE SANTA FE            ,51000
1995,REGIÃO NORDESTE,PB,ETANOL,2502500,BOQUEIRAO                     ,208950
1995,REGIÃO NORDESTE,PB,ETANOL,2504901,CRUZ DO ESPIRITO SANTO        ,81000
1995,REGIÃO NORDESTE,PB,ETANOL,2505100,CUITE                         ,5000
1995,REGIÃO NORDESTE,PB,ETANOL,2506904,ITABAIANA                     ,657000
1995,REGIÃO NORDESTE,PB,ETANOL,2507404,JERICO                        ,71100
1995,REGIÃO NORDESTE,PB,ETANOL,2508800,MALTA                         ,106400
1995,REGIÃO NORDESTE,PB,ETANOL,2509105,MARI                          ,67000
1995,REGIÃO NORDESTE,PB,ETANOL,2511207,PEDRAS DE FOGO                ,171000
1995,REGIÃO NORDESTE,PB,ETANOL,2511304,PIANCO                        ,445000
1995,REGIÃO NORDESTE,PB,ETANOL,2511401,PICUI                         ,124000
1995,REGIÃO NORDESTE,PB,ETANOL,2512009,POCINHOS                      ,39150
1995,REGIÃO NORDESTE,PB,ETANOL,2514206,SAO JOSE DA LAGOA TAPADA      ,35500
1995,REGIÃO NORDESTE,PB,ETANOL,2515202,SAO SEBASTIAO DO UMBUZEIRO    ,25000
1995,REGIÃO NORDESTE,PB,ETANOL,2516608,TAVARES                       ,85500
1995,REGIÃO NORDESTE,PB,ETANOL,2504804,COREMAS                       ,33600
1995,REGIÃO NORDESTE,PB,ETANOL,2509709,MONTEIRO                      ,95000
1995,REGIÃO NORDESTE,PB,ETANOL,2512300,PRINCESA ISABEL               ,150450
1995,REGIÃO NORDESTE,PB,ETANOL,2501201,AREIAL                        ,15000
1995,REGIÃO NORDESTE,PB,ETANOL,2501600,BARRA DE SANTA ROSA           ,140000
1995,REGIÃO NORDESTE,PB,ETANOL,2502003,BELEM DO BREJO DO CRUZ        ,20000
1995,REGIÃO NORDESTE,PB,ETANOL,2502801,BREJO DO CRUZ                 ,25000
1995,REGIÃO NORDESTE,PB,ETANOL,2509806,MULUNGU                       ,16000
1995,REGIÃO NORDESTE,PB,ETANOL,2503506,CACIMBA DE DENTRO             ,60050
1995,REGIÃO NORDESTE,PB,ETANOL,2507609,JUAREZ TAVORA                 ,35050
1995,REGIÃO NORDESTE,PB,ETANOL,2515008,SAO MIGUEL DE TAIPU           ,10000
1995,REGIÃO NORDESTE,PB,ETANOL,2515105,SAO SEBASTIAO DE LAGOA DE ROCA,94500
1995,REGIÃO NORDESTE,PB,ETANOL,2516500,TAPEROA                       ,36000
1995,REGIÃO NORDESTE,PB,ETANOL,2513102,SALGADO DE SAO FELIX          ,26300
1995,REGIÃO NORDESTE,PB,ETANOL,2500809,ARACAGI                       ,45000
1995,REGIÃO NORDESTE,PB,ETANOL,2505800,DUAS ESTRADAS                 ,28000
1995,REGIÃO NORDESTE,PB,ETANOL,2512408,PUXINANA                      ,14000
1995,REGIÃO NORDESTE,PB,ETANOL,2507900,JURIPIRANGA                   ,67700
1995,REGIÃO NORDESTE,PB,ETANOL,2500604,ALHANDRA                      ,176000
1995,REGIÃO NORDESTE,PB,ETANOL,2505401,DESTERRO                      ,5300
1995,REGIÃO NORDESTE,PB,ETANOL,2510103,NOVA FLORESTA                 ,43250
1995,REGIÃO NORDESTE,PB,ETANOL,2507102,ITAPOROROCA                   ,5000
1995,REGIÃO NORDESTE,PB,ETANOL,2510901,PAULISTA                      ,5000
1995,REGIÃO NORDESTE,PB,ETANOL,2500507,ALAGOINHA                     ,5000
1995,REGIÃO NORDESTE,PB,ETANOL,2503603,CAICARA                       ,17000
1995,REGIÃO NORDESTE,PB,ETANOL,2516705,TEIXEIRA                      ,10200
1996,REGIÃO NORDESTE,PB,ETANOL,2501805,BAYEUX                        ,3040900
1996,REGIÃO NORDESTE,PB,ETANOL,2503808,CALDAS BRANDAO                ,236450
1996,REGIÃO NORDESTE,PB,ETANOL,2504006,CAMPINA GRANDE                ,21846750
1996,REGIÃO NORDESTE,PB,ETANOL,2506807,INGA                          ,233450
1996,REGIÃO NORDESTE,PB,ETANOL,2507501,JOAO PESSOA                   ,35508640
1996,REGIÃO NORDESTE,PB,ETANOL,2507706,JUAZEIRINHO                   ,169200
1996,REGIÃO NORDESTE,PB,ETANOL,2507900,JURIPIRANGA                   ,15000
1996,REGIÃO NORDESTE,PB,ETANOL,2508303,LAGOA SECA                    ,301200
1996,REGIÃO NORDESTE,PB,ETANOL,2512300,PRINCESA ISABEL               ,155150
1996,REGIÃO NORDESTE,PB,ETANOL,2512700,REMIGIO                       ,181700
